6104-909;PARQUE IND LT18 AP 105
6110-174;LARGO FAMILIA MATTOS E SILVA NEVES
6120-214;ESTRADA NAC. 244, Nº 125
6120-747;RUA FRANC.SERRANO Nº 32
6150-000;RUA DOS MONTES CLAROS
6150-428;R COMENDADOR JOAO MARTINS 46
6150-516;Zona Industrial, Lote  31 e 36
6150-521;R.JULIO GRILO,31-R/C DTO
6160-411;R.DR.BARATA RELVAS,11
6200-000;AV. S. SALVADOR,9
6200-027;PARQUE INDUSTRIAL, LOTE 6
6200-084;Pç.Dr.Duarte Simoes,C C Estaçao,L28 Lj28
6200-087;QTA DE S LAZARO  LT 6 R/C DTO
6200-143;Rua Mateus Fernandes 125
6200-158;RUA SRA. DA PACIÊNCIA Nº39
6200-225;RUA CENTRAL, BARROCA GRANDE
6200-251;ALAMEDA DO PERO DA COVILHÁ
6200-344;Conselheiro António P Santos 4/6
6200-350;Rua Cidade do Fundao 10 1ºEsq,
6200-546;Alameda Europa - Lote 2 B - R/c DB
6200-676;Caminho da Quinta da Presa
6200-811;ESTRADA MUNICIPAL, 34
6200-823;Parque Industrial do Tortosendo
6201-908;PQ.IND.TORTOSENDO,LT.1
6201-915;Transv Sitio do Espertim
6201-951;QTA.MINEIRAS-BOIDOBRA
6230-201;Estrada Nacional 18
6230-512;RUA NOSSA SRA. DA OLIVEIRA
6270-436;R.DR. GASPAR REBELO - LOTE 4
6270-486;AV.VISCONDE VALONGO-ED.CASTELO
6270-500;QUINTA DA CARVALHA S/N
6270-533;Zona Industrial Lote 32
6300-586;AVENIDA MONSENHOR MENDES DO CARMO 23, R/
6300-625;Parque Industrial Lote 10
6300-705;RUA DO ESTADIO MUNICIPAL, 16A
6300-731;R.MESTRE DE AVIS 12 R/C FA
6300-864;Avenida São Miguel,71 GUARDA
6320-652;LARGO DAS EIRAS
6360-350;Rua Sacadura Cabral,NE,R/C CELORICO DA B
6400-440;Rua da Republica, 23
6420-047;RUA DOS COUTINHOS N 1
6420-231;ZONA INDUSTRIAL, Nº32
6430-183;AV.G.COUTINHO S.CABRAL
6604-908;ZONA INDUSTRIAL APARTADO 18
7000-000;AV.COMBATENTES DA GRANDE GUERRA 2
7000-132;PRAÇA ANGRA DO HEROISMO
7000-508;PC. GIRALDO,12-15
7000-534;RUA JOÃO DE DEUS 28 - 1ºF
7000-591;RUA DE AVIZ 97
7000-671;RUA ROMAO RAMALHO, 59
7000-673;RUA 24 DE JULHO 1
7000-749;PRAÇA DR. ANTÓNIO ROSADO DA FONSECA 8
7000-766;AV.S.JOAO BOSCO,4
7000-818;Edifício de S. Pedro, Páteo do Salema
7001-901;CONVENTO DOS REMEDIOS
7002-501;ZAMBUJINHO - AZARUJA
7002-502;R.LIDIA CUTILEIRO 23 1º,2ºDT
7002-552;EST.ALMEIRIM-AP.55
7004-514;AV.ENG.ARANTES E OLIVEIRA 193
7005-140;Avenida Dinis de Miranda (Quinta da Tapa
7005-169;AV.INFANTE D. HENRIQUE, 1
7005-212;RUA HORTA DAS FIGUEIRAS, 29 R/C
7005-259;PRACETA HORTA DO BISPO 11
7005-296;R.ANTONIO JOSE COUVINHA 43 - 2ºESQ
7005-326;R.CIRCULAR NASCENTE,59
7005-328;P.I.T.E.
7005-340;R.AGRIC.LT 25 PITE
7005-362;R.FUNDICAO - PITE ARM.10
7005-433;RUA DO MÁRMORE LT.3
7005-445;R.TRABALHO -PQ.IND.TECNOL.EVO 2
7005-467;AV.LINO DE CARVALHO 15
7005-485;R. FERNANDA SENO 10
7005-505;LARGO DOS CASTELOS
7005-568;RUA N.SENHORA FATIMA 38A
7005-722;LARGO 25 DE ABRIL
7005-797;PARQUE INDUSTRIA AERONAUTICA DE EVORA LO
7005-840;AV. TÚLIO ESPANCA, 69A
7006-806;RUA DIANA DE LIZ - HORTA DO BISPO
7040-027;Praça do Município 27
7040-028;RUA 5 DE OUTUBRO LT4
7050-001;Z.IND. ADUA, EN 4, LT.9 BL.4
7050-101;AV. Gago Coutinho, 38/42
7050-127;Rua Curvo Semedo  , Arm. Municipal
7050-184;Rua das Escadinhas 4
7050-235;RUA FERNANDO NAMORA
7050-264;RUA MONTEIRO TORRES 6
7050-273;RUA TEOFILO BRAGA, 30
7050-400;R.FRANCISCO ANTONIO CORREIA PALHAVÃ 24
7080-071; R. SAO DOMINGOS SAVIO Nº 16
7080-079;RUA ESTEVAO DE ALMEIDA 4
7080-134;AVENIDA 25 DE ABRIL 21
7080-341;PARQUE IND.VENDAS NOVAS LT60
7090-036;URBANIZAÇAO CHAO DO MOCHO 1, 3
7090-281;R.MIGUEL BOMBARDA,25/27
7100-051;LG.REPUBLICA,1/2
7100-123;RUA GENERAL HUMBERTO DELGADO
7100-513;ROSSIO MARQUÊS POMBAL
7150-101;AV.DOS BOMBEIROSS VOLUNTARIOS
7150-165;AV.BOMBEIROS VOLUNTARIOS DE BORBA
7150-172;RUA DA MISERICORDIA 3
7150-344;BECO DA PADARIA
7160-000;RUA FLORBELA ESPANCA, 107
7160-201;Rua da Horta do Reguengo
7170-008;Rua Eng Duarte Pacheco, 1 / 3  REDONDO
7170-014;R. M. JOAQUIM DA SILVA 5B, B
7170-029;AVENIDA DR. DOMINGOS ROSADO
7170-036;RUA DAS VINHAS LOTE 59
7200-330;RUA DA CRECHE 1
7200-363;R. 1 MAIO 33-35, 35
7200-370;Pç.da Liberdade, 2
7200-999;R. DA RIRIBEIRA DA PEGA Z INDUSTRIA LT13
7201-970;PRAÇA DA LIBERDADE
7230-003;RUA DE ANGOLA S/N
7240-233;PRAÇA DA REPUBLICA 20
7300-011;AV.GENERAL LACERDA MACHADO 40
7300-023;RUA 25 DE ABRIL - ATALAIAO
7300-053;R.ENG.MIRA AMARAL - Z.INDUSTRIAL 9
7300-057;Zona Ind Rua Eng. Cipriana  Caleia 6
7300-058;AV DAS INDUSTRIAS
7300-070;AVENIDA GEORGE ROBINSON
7300-087;Largo Dr. Alves de Sousa, Nº 24
7300-113;PRACETA OS LUSIADAS
7300-168;Av. Brasil
7300-186;R.GENERAL CONDE JORGE D'AVILA-MERC.
7300-200;Rua Dom Nuno Álvares Pereira,8 PORTALEGR
7300-430;Monte Carvalho - Ribeira de Nisa
7301-431;RIBEIRA NISA - MONTE PALEIROS
7301-901;LUGAR DE MOUTA
7320-302;SENHORA DA LUZ
7330-101;LARGO DA SANTA MARIA
7350-057;LARGO DE ALCACOVA 3
7350-081;R.MARTINS MENDES 8
7350-095;AV.FORCAS ARMADAS  2 B.STA LUZIA
7350-100;AV.INFANTE D.HENRIQUE
7350-154;R ALFREDO MIRANTE   12A
7350-207;SITIO DO MORGADINHO-COMPLEXO INTERMARCHE
7350-227;ZONA INDUSTRIAL DAS FONTAINHAS LT2
7350-229;AV.DO DIA DE PORTUGAL 63
7350-235;Avenida de Badajoz S/N
7350-451;JUNTO EST.CP ST.EULALIA
7350-476;RUA ISABEL MARIA PICÃO
7350-478;Rua da Belgica, nº 48A
7370-025;AV.CALOUSTE GULBENKIAN
7370-050;AV.COMB.G.GUERRA-AP103
7370-077;AV.LIBERDADE
7370-112;R.DR.TELLO GAMA 89
7370-114;ZONA INDUSTRIAL LT B2
7370-125;EST.RETIRO
7370-171;HERDADE ARGAMASSA
7400-135;RUA E, ZONA INDUSTRIAL LT 79
7400-215;Avenida da Liberdade,27,R/C PONTE DE SOR
7400-281;RUA VAZ MONTEIRO 12
7400-308;RUA COONDES DA TORRE 25 R/C DTº
7400-401;Z.IND.-NORTE CAMINHO - RUA E LT63
7400-601;AERÓDROMO MUNICIPAL PONTE-DE-SOR
7425-202;ESTRADA DE MONTARGIL 9
7450-143;Rua Visconde da Luz,8 MONFORTE
7490-241;Montinho de Baixo
7500-220;ZONA INDUSTRIAL LIGEIRA 1 LT.4
7520-000;Av. Gen. H. Delgado,Edf. Ancorope 15G
7520-107;Av. 25 Abril 2
7520-144;Lago Boa Vista 8/10
7520-160;PRAÇA DA REPUBLICA Nº5
7520-171;RUA ANTONIO ALEIXO LT 1 R/C
7520-309;R.H Lot 213A , Z.I.Ligeira 2
7520-902;MONTE CHÃOS AP180
7520-903;TERMINAL DE CONTENTORES DE SINES
7520-952;ESTALEIRO PETROGAL SINES - REFINARIA SIN
7540-103;AV D NUNO ALVARES PEREIRA Nº90
7540-121;R 1 MAIO
7540-135;Praça do Mercado,16 C SANTIAGO DO CACÉM
7540-185;RUA ENGº COSTA SERRÄO 16 B
7540-230;ZONA INDUSTRIAL DA LIGEIRA, LOTE 1B
7540-235;ZI LIGEIRA,LT.29
7565-255;MONTE NOVO DOS MODERNOS
7570-132;LARGO MANUEL SOBRAL
7570-185;AV. ANTONIO INACIO CRUZ
7570-239;RUA D. NUNO ALVARES PEREI Nº136
7570-284;R.DR.MANUEL BATISTA REIS,25
7570-784;PINHEIRO DA CRUZ
7580-151;AV.AVIADORES,28
7580-159;R Joao Alves de Sabranco
7580-610;EN 253, KM1
7595-125;Rua de Beja, Nº 43   
7600-032;ESTRADA MUNICIPAL 539
7600-057;RUA DEODATO BARRETO
7600-105;R.JOSE.F.SILVA ALVARO,4
7600-117;R.VASCO GAMA,49
7630-000;R.SARMENTO BEIRES
7630-139;CERRO DO PEGUINHO
7630-150;HORTA DOS REIS
7630-153;RUA CORONEL GALHARDO n.1
7630-158;RUA COMBATENTES GRANDE GUERRA 1
7630-168;Rua Jose Maria de Andrade FR.A
7630-208;MONTE DA VINHA -PORTAS TRANSVAL LT2
7630-215;RUA CASAS NOVAS
7630-392;MONTE DO SERRO
7630-462;RUA DO COMERCIO 37
7630-614;URB.DA BEMPOSTA 1 - LJ3
7630-625;RUA SANTA ISABEL 15
7630-629;RUA JOSE ESTEVAO
7630-908;MONTE NOVO ALCARIA - APT23
7645-023;BRUNHEIRAS LT239
7645-251;Rua Custódio Brás Pacheco,NE VILA NOVA D
7645-253;RUA CUSTÓDIO BRÁS PACHECO LT.4,LJ.4
7645-284;URB.MONTE DA ROSA,LT.2,FRAC.A
7645-291;EIRA DA PEDRA
7645-313;LARGO SANTA MARIA
7670-112;RUA DA SARDOA
7670-250;AV. 25 DE ABRIL
7670-267;RUA UMBRIA 19
7670-608;RIO TORTO
7700-015;ESTRADA S.BARNABE 28
7700-040;TRAVESSA DA PONTE ROMANA
7700-081;RUA SERPA PINTO
7700-094;CERCA DA JUNQUEIRA - APT89
7750-014;RUA ESCOLA, CX.POSTAL 24
7750-295;ACHADA S.SEBASTIAO
7750-329;PR. Luis Camoes
7750-355;Rua Dr. Serrão Martins, 44
7750-413;Caixa Postal 2091 CE SANTANA
7780-102;rua jose gomes ferreira
7780-139;ESCOLA BAIXO-AV.25 DE ABRIL
7780-160;R.LIBERDADE
7780-170;RUA DE ALJUSTREL 4
7780-217;PRAÇA DO MUNICIPIO
7780-218;LARGO VITOR GUERREIRO PRAZERES 4
7780-909;MINAS NEVES CORVO
7800-049;R.D. AFONSO HENRIQUES 31
7800-071;RUA SOUSA PORTO 35B
7800-104;Rua Fomento, Parque Industrial Lote 13
7800-252;RUA DAS AGRO ALIMENTARES, 9
7800-261;AV.COMANDANTE RAMIRO CORREIA
7800-295;CAMPUS DO IPBEJA
7800-298;R.ANTIGA ESTR.VIDIGUEIRA V.METEREOLOGIA
7800-395;AVENIDA FIALHO DE ALMEIDA
7800-396;AV.MIGUEL FERNANDES 37
7800-416;LARGO DE S.JOÃO 20
7800-427;PRAÇA DA REPÚBLICA 45/46
7800-451;R. Cap. João F. de Sousa 14 R/C
7800-456;RUA CONDE DA BOAVISTA 6 APT83
7800-472;RUA JOAO HOGAN-CCPAX JULIA LJ 34
7800-505;RUA GOMES PALMA 25
7800-508;R.Luis de Camoes,45/51
7800-512;R.PROF.DR.JOSE SEBASTIAO E SILVA 2 LJ R/
7800-522;RUA ZECA AFONSO 16 - 1G
7800-589;RUA MARIO CASTRIM 2
7800-591;UA ERNESTO MELO ANTUNES 3
7800-811;PRACA DR. CARLOS MOREIRA 4
7801-903;HERDADE DO MONTINHO - APT6272
7801-904;RUA CIDADE DE SÃO PAULO
7801-905;ESTRADA NACIONAL 260 KM9
7801-907;PROLONGAMENTO DA R.CIDADE S.PAULO APT296
7830-055;LGDO ROSSIO GRANDE
7830-274;TRAV.PASSEIO
7830-321;AV. NOSSA SENHORA DA GUADALUPE 1
7830-358;RUA JOSE MARIA GRAÇA ALEIXO
7830-403;AV.DA PAZ
7860-035;R.TERCARIAS
7860-202;LARGO SANTA CLARA 18
7860-207;PC.SACADURA CABRAL-GAB.APOIO PRESIDENCIA
7860-355;RUA HENRIQUE JOSÉ PINTO S/N
7875-388;LARGO DO MERCADO
7885-067;R. SARG.FRANCISCO MARTINS COELHO 36 R/C
7885-068;LARGO DAS FLORES
7900-554;AV.GENERAL HUMBERTO DELGADO 40
7900-559;Rua da Eira 13
7900-562;AV.GAGO COUTINHO E SACADURA CABRAL
7900-571;Parque de Empresas lt 24
7900-648;RUA IRENE LISBOA 1-A
7920-000;R.25 de Abril 60
7920-022;LARGO DO RELÓGIO 13
7920-062;TRAVESSA DO CARRASCAL APT 25
7940-000;LARGO DA FEIRA-ESTALEIRO MUNICIPAL
7940-148;ROSSIO DE SAO BRAS
7940-999;LARGO DA FEIRA
7960-000;Rua 25 de Abril
7960-225;PRAÇA DA REPUBLICA
7960-238;RUA DA GUARDA 8
7960-280;R.DR.J.V.ALMEIDA-QUINTALOES
7960-305;zona industrial da vidigueira
8000-000;EN.125-SITIO ARNEIRO
8000-076;AV.5 OUTUBRO N48A LJ10
8000-138;Pcta Henrique Bernado Ramos 4
8000-164;Praça da Liberdade, edf. Sto.Ant 75
8000-166;Praça de Tanger
8000-244;Rua Castilho 37 - r/c
8000-250;R. Comandante Francisco Manuel 7 a 13
8000-257;R.COR.ANTONIO S.FONSECA,9
8000-281;R.PORTUGAL,44-1º
8000-302;Rua do Repouso
8000-410;Rua 1º de Dezembro,24 FARO
8000-422;R.REITOR TEI.GUEDES,35
8000-499;R.SRA DA SAUDE,9B
8000-543;R.Ema Romero Câmara Reis
8001-701;Aeroporto do Faro  Ed. Catering(Now
8001-901;Torre Natal, Apartado 47
8001-904;EN.125 SITIO 3 ENGENHOS
8004-026;R.REITOR TEIXEIRA GUEDES,2
8004-070;R.MANUEL ARRIAGA,2
8005-143;AEROPUERTO DE FARO
8005-145;Faro Shopping - Estrada Nacional 125 KM
8005-146;E.N. 125 - KM. 10 - Nº330
8005-261;Largo Antonio Ferreira de Araujo, Lote J
8005-409;SITIO AREAL GORDO
8005-435;Serro Bruxo, n.º 104 A
8005-518;EN.125-PONTES MARCHIL-R/C
8005-540;EN125 Sitio Vergilios, Salgados
8005-546;R.ANTONIO GEDEAO
8009-020;EN 125 Km 103 - Forum Algarve Loja nº 01
8100-068;Benfarras
8100-272;CENTRO EMPRESARIAL DE LOULÉ LOTES 5F, 5G
8100-299;AV.ALGARVE,2
8100-307;MATOS PICOTA-PARRAGIL
8100-321;QUATRO ESTRADAS
8100-542;R.ASCENSAO GUIMARAES
8100-740;AV.LAGINHA SERAFIM
8100-746;R.MIGUEL BOMBARDA,3
8125-013;E.N.125-KM.87-S.BACELADAS-LJ.
8125-022;EN 125, MARITENDA
8125-114;Av. Dr. Carlos Mota Pinto, Ed Coluna Loj
8125-116;AV. CEUTA-URB. NORA,BL.6-LJ.C
8125-148;Rua do Oceano Atlântico
8125-157;Av. Infante de Sagres 143
8125-423;Caminho do Lago.Lago Azul
8135-016;Excanxinas, . A Floresta
8135-017;Esteval-Almancil
8135-024;AV.ANDRE JORDAN.APART.2132
8135-032;VL.VENDA,EN.125-EDF.S+C
8135-104;AV. ENGº. DUARTE PACHECO, 192, R/C DTO
8135-117;CRISTOVAO PIRES NORTE, EDIF, SOL 1 DTO
8135-162;Avenida da Gondra
8135-167;AVENIDA JOSÉ SANTOS FARIAS
8135-853;Av. 5 de Outubro 271
8135-904;URBANIZACAO VALVERDE. Lt.53
8150-016;Caixa Portal 455 - SÃO BRÁS DE ALPORTEL
8150-121;Rua Boaventura Passos 15
8200-000;C.C. ALBUFEIRA SHOPPING
8200-139;R.INDICO-ED.ALTIS,3ºQ
8200-161;R.MUNICIPIO,LT.31
8200-184;Rua Telecomunicações - Cerro Alagoa, Edi
8200-230;Quinta da Belavista, s/n ALBUFEIRA
8200-325;QUINTA FORTE SAO JOAO
8200-394;AV. D. MANUEL I, LT 32
8200-416;VL.RABELHO, URB.SETOBRA, 53
8200-424;DUNAS HOTEL - BACKOFFICE
8200-425;EN 125-Estrada da Tavagueira
8200-474;Escarpao
8200-557;ESTRADA NACIONAL 125-CORTESOES
8200-559;FERREIRAS
8200-567;Urb. Serva - Fase 6 - Arm. B - Vale Para
8200-591;QTA.MILHARO-OLHOS D'AGUA
8200-609;Estrada de Albufeira
8200-613;SÃO RAFAEL SUITES
8200-647;  Rua 25 de Abril, Ed. Horizonte
8200-856;EN 125,KM 68-GUIA
8200-909;Av Sa Carneiro, Pateo Da Aldei
8200-998;Estrada Stª Eulalia, Apartado 1059
8201-918;Sitio da Orada AP2422
8300-154;RUA DR NOBRE DE OLIVEIRA 11
8365-024;EST.ALCANTARILHA
8365-087;Lugar de Vales de Algoz
8365-208;Torrinha
8365-907;PAVILHÃO Nº3 FARO - SILVES
8375-107;R.IGREJA,2
8400-386;Urbanização Lagoa Lar Bloco D
8400-415;R. do Municipio-Urb Lagoa Sol, Lt-3
8400-428;R. dos Pescadores, N124-1 Gramital
8400-431;Parque Empresarial da Lagoa Bl 1
8400-611;Lugar Parchal - Urb Trav Passagem Lt. 28
8400-614;URB.PASSAGEM,LT.21/22-PARCHAL
8400-618;R.1DEZEMBRO/R.INF.SAGRES
8500-011;Praça da República - Nº49 R/c
8500-329;Urb. Encosta Penina, Lt.27
8500-463;Estrada de Monchique-Arrecada
8500-473;URB.VALE ARRANCADA, LT.1/2
8500-483;ZN.IND.COCA MARAVILHAS-R.3 LT.
8500-509;Av. Sao Joao de Deus, 31
8500-510;Avenida V6 Ed. Amparo 4
8500-542;Largo 1º de Dezembr, nº 1
8500-607;RUA  D. CARLOS I, 60
8500-616;R.SAO PEDRO,N.72-LJ.1.28/1.29
8500-649;R.BOMB.VOL.PORTIMAO,LT.4 R/C L
8500-696;R.J.PEREIRA SAMP.BRUNO,32
8500-782;Lt17 - Rua da Vila Rosa
8500-802;AV. TOMÁS CABREIRA S/N
8500-804;Residencias Porta da Rocha, Lt. 10, Loja
8501-912;Morgado do Reguengo Resort
8600-314;Urb. Industrial da Marateca Lote 33
8600-605;Rua Lançarote de Freitas, 32
8600-734;R.Dr. Faria e Silva 13
8600-748;Largo Gil Eanes,11
8600-763;RUA 25 ABRIL 31
8600-908;PEDRA ALCADA-AP.669
8601-906;R.FRANC.SA CARNEIRO,LT.2-R/C A
8650-060;SALEMA BEACH VILLAGE
8650-357;HOTEL BALEEIRA-SAGRES
8650-368;Porto da Baleeira Armazem 4
8670-088;RUA 25 DE ABRIL 55
8670-320;LARGO DO POVO
8700-019;Rua da Liberdade 2 - R/C
8700-087;Praça Major João Xavier Castanheda nº 7
8700-310;Avenida da República,178 A OLHÃO
8700-364;Rua Almirante Reis 150
8700-913;DOCA NOVA PESCA
8800-120;QTA DO MIRANTE
8800-218;P.EMP.TAVIRA-SITIO S.MARGARIDA LT8,9,10
8800-341;Rua do Oculo
8800-372;Travessa das Cunhas 37
8800-399;Rua da Liberdade,8
8800-418;QTA.SAUDE,BL.B-LT.4-CV-DTA.
8900-057;QUINTA DA RIA
8900-201;R.DR.MAT.ABECASSIS 15A
8900-203;Avenida da República,83 VILA REAL SANTO
8900-446;Rua Dom Francisco de Almeida 2/82 Lj B
8901-907;Monte Rei,  Vila Nova de Cacela .
8950-411;Avenida 24 de Junho sn
9000-003;R.LEICHLINGEN,2-4 HOTEL MAD.MA
9000-039;R. Dr. Brito Camara 33
9000-044;R. DOS ARANHAS, 5 R/C
9000-054;Av do Mar e das Com. Madeirenses N 20 R/
9000-069;Av.Gonçalves Zarco 4
9000-100;EST.MONUMENTAL,175 C-LJ.PSL
9000-155;CAMINHO POCO BARRAL 31
9000-463;Rua da Praia nº 43 2º esq
9000-503;Largo dos Varadouros, 4-3º
9000-705;R.VARGEM,4-B1B EDF.7-3AK
9004-357;R.GORGULHO,2
9004-532;EST.MONUMENTAL,147
9004-533;Rua Dos Aranhas,27 A
9004-537;R.GORGULHO,2
9020-105;MADEIRA TECNOPOLO-CAMINHO DA PENTEADA
9020-114;Caminho da Ribeira Grande,nº 59 P/Q
9020-158;Estrada Dr. Joao Abel de Freitas 220D
9020-251;Travessa das Preces 7
9050-219;CAMINHO SALTOS,6
9054-516;Rua da Torrinha 5
9060-190;AV.MAR.C.MADEIRENSES,50
9060-328;R.RONCHINHA,17
9064-508;Rua Mãe dos Homens
9100-105;Aeroporto do Funchal
9100-154;RUA CONSELHEIRO LUIS F.BRANCO 26/28
9100-162;PÇ.Dr. João Abel de Freitas, 6
9100-255;SITIO CASAIS PROXIMOS
9125-067;do Garajau, Loja 27/28/29 Piso 0
9125-073;R.RIBEIRO FREIRAS-ST.ABEGOARIA
9125-110;EST.TENDEIRA
9125-122;R. ABEGOARIA, CANICO
9125-223;CAM.AZENHA-URB.VISTA ALEGRE,LJ.C
9300-165;Estr. João Gonçalves Zarco 57-59
9325-048;Estrada das Romeiras Nº 33
9400-030;Cabeço da Ponta
9400-155;Rua Brigadeiro Couceiro, 3,5,7
9500-063;Praça Gonçalo Velho,1/7
9500-087;R.MAN.INACIO CORREIA,34
9500-092;Rua dos Mercadores 82
9500-094;Largo Martiz 20
9500-174;Rua José do Canto 29
9500-344;Estrada Regional de São Gonçalo 230
9500-372;Arribanas
9500-435;Estrada São Gonçalo
9500-749;AEROPORTO JOAO PAULO II
9504-529;Av. Inf. D. Henrique 71, C.C. Solmar
9560-053;BECO PEDREIRA-ROSARIO,LJ.
9600-049;rua Joaquim Marques 34
9650-428;R.PDE ERNESTO J.RAPOSO,50-LJ.P
9700-135;Parque Industrial da Achada - Zona
9700-191;RUA DA SÉ 138
9800-540;R.S.JOSE,32-LJ.VELAS S.JORGE
9900-141;Largo Duque de Ávila e Bolama,3 HORTA
9900-341;EDIFÍCIO FÁBRICA NOVA
9900-408;Z. I Sta. Barbara
9940-040;TRAVESSA DO MORRO-PRAINHA
9950-321;AV.DR.MACHADO SERPA
